epoch,model_name,train_loss,train_accuracy,train_precision,train_recall,train_f1,train_tp,train_fp,train_tn,train_fn,val_loss,val_accuracy,val_precision,val_recall,val_f1,val_tp,val_fp,val_tn,val_fn,epoch_time_seconds
14,EfficientNetB0,0.5833644079474303,79.57610789980733,0.7858910473368123,0.7731769361221029,0.7783313204654763,413,106,1451,106,0.39999941955594454,81.3953488372093,0.8330026455026455,0.7854693949461391,0.7932051921759558,105,24,363,24,65.94859433174133
15,EfficientNetB0,0.5916782447924981,76.878612716763,0.7642200163985989,0.7591940104835808,0.761299301305765,399,120,1437,120,0.3606074306675616,88.37209302325581,0.8966829196217494,0.8740169133192389,0.878443649373882,114,15,372,15,66.344158411026
16,EfficientNetB0,0.5695877784719834,80.73217726396918,0.8042280645695518,0.7917458930743273,0.7970254290473426,419,100,1457,100,0.7423526037703542,83.72093023255815,0.843730090664053,0.8098029296285111,0.8143668831168832,108,21,366,21,65.90906262397766
17,EfficientNetB0,0.5416135919781832,80.15414258188824,0.7967790669567318,0.7853783382153929,0.7904162576132324,416,103,1454,103,0.34006795506266985,86.04651162790698,0.8754777830864788,0.8512617034128662,0.8581673994307804,111,18,369,18,66.21922850608826
18,EfficientNetB0,0.5704855712560507,77.84200385356455,0.768944532136339,0.7737197440772907,0.7708420619359821,404,115,1442,115,0.3746866815011291,89.92248062015504,0.9198479729729729,0.8783720930232558,0.8818555008210182,116,13,374,13,66.97564959526062
19,EfficientNetB0,0.48737632431662997,82.08092485549133,0.8154653263840932,0.8145218793360399,0.8148213070013457,426,93,1464,93,0.37948859463829326,83.72093023255815,0.8743030980319116,0.8070973019228833,0.821368718427542,108,21,366,21,66.63740730285645
20,EfficientNetB0,0.5714430176294767,77.26396917148362,0.7578433431471265,0.7578824922486596,0.7570775689478605,401,118,1439,118,0.32340595185044496,87.59689922480621,0.9001363884342608,0.8532205778717407,0.8554874974793305,113,16,371,16,65.85787463188171
21,EfficientNetB0,0.4665228049342449,82.08092485549133,0.8097461522200622,0.8132537214999058,0.8114006814364239,426,93,1464,93,0.284152450697387,86.82170542635659,0.8636445981554677,0.8630514446793516,0.8614463601532567,112,17,370,17,66.47403001785278
22,EfficientNetB0,0.4840436000090379,83.04431599229287,0.8157427149964462,0.8155180978810148,0.8154899714293562,431,88,1469,88,0.3692140808219419,82.17054263565892,0.8503605769230769,0.8102682975938789,0.8111523466786624,106,23,364,23,66.85974907875061
23,EfficientNetB0,0.4425512135028839,83.8150289017341,0.8291182642744612,0.8264524127653015,0.8273090996208453,435,84,1473,84,0.2429352722623769,92.24806201550388,0.9268557210756324,0.915644820295983,0.9198203842940685,119,10,377,10,65.9307029247284
24,EfficientNetB0,0.4348843843317949,85.35645472061657,0.8448294622867346,0.839072965380201,0.8410556519834552,443,76,1481,76,0.227747261085931,91.47286821705426,0.9152681992337165,0.9122551092318534,0.9130454925191767,118,11,376,11,66.31924366950989
25,EfficientNetB0,0.3927106918050693,84.20038535645472,0.836107434141142,0.8320796289634615,0.8339092474069452,437,82,1475,82,0.14220231125021682,95.34883720930233,0.9545454545454545,0.9507963354474982,0.9525462222506558,123,6,381,6,66.12624096870422
26,EfficientNetB0,0.4477046336692113,83.23699421965318,0.8267868988642161,0.8204601127156244,0.82340978932332,432,87,1470,87,0.3320425617892076,85.27131782945736,0.8662112995921394,0.8474630021141649,0.8439046333783176,110,19,368,19,66.09034204483032
27,EfficientNetB0,0.39729452167566004,84.58574181117534,0.8364424635163923,0.8335490647001387,0.8349279575014088,439,80,1477,80,0.2506102462134817,93.02325581395348,0.9244815936626282,0.9278156146179402,0.9246469833119384,120,9,378,9,66.46360158920288
28,EfficientNetB0,0.39432678520679476,86.1271676300578,0.8572504868322394,0.8534354283365024,0.8551469308855109,447,72,1485,72,0.17423555211109273,93.7984496124031,0.94810078036417,0.9332205778717406,0.9389835681846459,121,8,379,8,65.92127323150635
29,EfficientNetB0,0.32382264598630944,89.01734104046243,0.8834874500478402,0.8840981893553967,0.8835301698888851,462,57,1500,57,0.13745024538109327,95.34883720930233,0.9593214756258235,0.9466102889358703,0.9517835539231667,123,6,381,6,66.15568947792053
30,EfficientNetB0,0.3064183053488915,90.17341040462428,0.8964728277732205,0.8958263742569847,0.8961395123767266,468,51,1506,51,0.2364411842324497,89.14728682170544,0.914983164983165,0.8793939393939394,0.889294385489861,115,14,373,14,66.46373510360718
31,EfficientNetB0,0.27544142694140855,90.5587668593449,0.9036855318793813,0.8988744496976548,0.9010984347176951,470,49,1508,49,0.14286015538998662,92.24806201550388,0.9279065349544073,0.9167162488674117,0.9212301587301588,119,10,377,10,67.44015860557556
32,EfficientNetB0,0.41151066763469807,85.9344894026975,0.8539017939165388,0.8479554233687925,0.8507241734763047,446,73,1484,73,0.22901319231673636,93.7984496124031,0.9556650246305419,0.9241860465116278,0.9331772302343321,121,8,379,8,66.2892553806305
33,EfficientNetB0,0.3678420688670415,87.28323699421965,0.8718843483173471,0.8698004993404936,0.870807807571418,453,66,1491,66,0.18307620451292572,92.24806201550388,0.9280730897009968,0.9209302325581394,0.9223479060743226,119,10,377,10,66.35987687110901
34,EfficientNetB0,0.32717723611455696,87.47591522157995,0.8667055711173359,0.8669488839782791,0.8666879862373119,454,65,1492,65,0.15889377229134827,93.7984496124031,0.9418624021322672,0.9349823819591261,0.9377906085142927,121,8,379,8,66.04767942428589
35,EfficientNetB0,0.2861384502253853,91.13680154142581,0.9074049305957201,0.9044422460900697,0.905587296901517,473,46,1511,46,0.1979322535369326,92.24806201550388,0.9269853709508883,0.9246793516560958,0.9237187199685214,119,10,377,10,66.06685614585876
36,EfficientNetB0,0.30830840775026724,89.01734104046243,0.8818790658926152,0.8860461954194289,0.8838563149753395,462,57,1500,57,0.2778337491943282,87.59689922480621,0.8834697217675942,0.8699088895600524,0.8712920162072704,113,16,371,16,65.87964200973511
37,EfficientNetB0,0.32605774694910417,88.4393063583815,0.8797471192618423,0.8832106394641726,0.8813814452371063,459,60,1497,60,0.1818625018658007,95.34883720930233,0.9549242424242425,0.9483720930232558,0.9504157495720225,123,6,381,6,66.07521080970764
38,EfficientNetB0,0.2592579106298777,89.40269749518305,0.8903148154772101,0.8900465936927214,0.8901089405622016,464,55,1502,55,0.19884331694201512,93.02325581395348,0.9280347631062518,0.9364411557434813,0.9296153574518424,120,9,378,9,65.89144849777222
39,EfficientNetB0,0.3215614885951464,89.40269749518305,0.8909500628438354,0.889828721071655,0.8903090907610184,464,55,1502,55,0.16322087759480758,94.57364341085271,0.9450912960335575,0.9474066243833685,0.9458498707010343,122,7,380,7,66.15109276771545
40,EfficientNetB0,0.25998168874245425,90.94412331406551,0.9030523076545034,0.9089313856484574,0.9057533755338729,472,47,1510,47,0.07930282922461629,99.2248062015504,0.9903846153846154,0.9941860465116279,0.9921568627450981,128,1,386,1,65.93322777748108
41,EfficientNetB0,0.21764867469095267,92.8709055876686,0.9260163869508715,0.9238548572211659,0.9248363034044516,482,37,1520,37,0.2707324744140565,90.69767441860465,0.908082497212932,0.9029175475687103,0.9025987419376895,117,12,375,12,66.69982266426086
42,EfficientNetB0,0.2516460494353221,90.94412331406551,0.9068133219967459,0.9074458905048222,0.9070042878140401,472,47,1510,47,0.09321132940514122,96.12403100775194,0.9581881533101045,0.9649823819591261,0.9606641785887069,124,5,382,5,65.82620620727539
43,EfficientNetB0,0.18898231608148378,94.99036608863199,0.9466724597730538,0.9453038011545644,0.945924691042757,493,26,1531,26,0.09115965471274275,96.12403100775194,0.9713704630788486,0.95,0.957379767827529,124,5,382,5,66.31369042396545
44,EfficientNetB0,0.19735909307984492,93.0635838150289,0.9290424093942722,0.925586061291262,0.9270804687279007,483,36,1521,36,0.11352735195524634,96.12403100775194,0.9597514033680834,0.9607963354474982,0.9601399742648212,124,5,382,5,66.08115863800049
45,EfficientNetB0,0.2055075991468934,93.0635838150289,0.9260713877389318,0.9276427360090446,0.9267270185713219,483,36,1521,36,0.216617575408343,89.14728682170544,0.8898882113821138,0.8937138830162086,0.8858151735270379,115,14,373,14,65.8747968673706
46,EfficientNetB0,0.32943092200618523,90.7514450867052,0.9028692837678152,0.8984991948883978,0.9005419126664955,471,48,1509,48,0.11087058372247745,95.34883720930233,0.9538682264650702,0.959168428470754,0.9562429449391696,123,6,381,6,66.11670899391174
47,EfficientNetB0,0.25244329382593816,90.5587668593449,0.8995155294681942,0.9030268770234853,0.9002528616034076,470,49,1508,49,0.1277259868734023,93.7984496124031,0.9383116883116882,0.9325581395348836,0.9321936187161963,121,8,379,8,66.08860874176025
48,EfficientNetB0,0.17127374920707483,95.18304431599229,0.9494354075875815,0.9490970330780958,0.9492460792164176,494,25,1532,25,0.0928245707113734,96.89922480620154,0.972463768115942,0.9641860465116279,0.9678030303030303,125,4,383,4,66.1946656703949
49,EfficientNetB0,0.15993648960899848,94.02697495183044,0.9395502396420388,0.9342067509464343,0.9366323819263138,488,31,1526,31,0.16781653070168379,93.02325581395348,0.9309866962305987,0.929168428470754,0.92747955160756,120,9,378,9,66.11350560188293
50,EfficientNetB0,0.1523063049150201,95.95375722543352,0.9596170152628604,0.9596170152628604,0.9596170152628604,498,21,1536,21,0.1868582094526466,93.7984496124031,0.9492107069320521,0.9290345313601127,0.9350311911487759,121,8,379,8,67.30219078063965
1,MobileNetV2,1.6810402393341064,32.177263969171484,0.28835376355580894,0.2890065101402976,0.2877704514219335,167,352,1205,352,1.3858726795981913,31.782945736434108,0.07945736434108527,0.25,0.12058823529411765,41,88,299,88,34.79344081878662
2,MobileNetV2,1.4595667316363408,36.41618497109826,0.32447618882121065,0.3256134334004059,0.32095241369741107,189,330,1227,330,1.4096172346788294,32.55813953488372,0.339247311827957,0.3022785059028751,0.28785669975186107,42,87,300,87,35.3142671585083
3,MobileNetV2,1.4725540335361773,41.040462427745666,0.38196349747909364,0.372346862017449,0.37194437422069493,213,306,1251,306,1.332107564982246,33.33333333333333,0.339448051948052,0.3185671413107809,0.31500820583258715,43,86,301,86,33.861687421798706
4,MobileNetV2,1.3904952516922584,38.53564547206166,0.3791718641718642,0.36188443740729404,0.3646021423176306,200,319,1238,319,1.3139495288624483,37.98449612403101,0.37066953316953316,0.3862730410709279,0.3647771017822189,49,80,307,80,34.15615153312683
5,MobileNetV2,1.3330532633341277,39.691714836223504,0.38425064740854215,0.3783346233481937,0.37868241656807905,206,313,1244,313,1.3398557971505558,41.86046511627907,0.4192300307219662,0.4013190940099056,0.3844183425797504,54,75,312,75,34.01462769508362
6,MobileNetV2,1.3334583383340102,43.93063583815029,0.42500935275377816,0.40894450826599194,0.4111286853481471,228,291,1266,291,1.2554983812219955,44.18604651162791,0.5322955753595997,0.433634268993552,0.45699513853958196,57,72,315,72,33.97618842124939
7,MobileNetV2,1.2519934736765348,43.15992292870906,0.41421953769122616,0.4074227187951843,0.4076954579517911,224,295,1262,295,1.1593472571933972,47.286821705426355,0.47576028162389394,0.4577251833940753,0.4557372978677178,61,68,319,68,33.22097969055176
8,MobileNetV2,1.185713087595426,46.82080924855491,0.4549753554731386,0.4456059326848534,0.4469570632138057,243,276,1281,276,1.1760008650667526,48.06201550387597,0.6179252479023646,0.44377983560726414,0.41619185001537945,62,67,320,67,33.79102349281311
9,MobileNetV2,1.2199429988861084,48.94026974951831,0.48900396516743416,0.4700436255835117,0.47074746607935275,254,265,1292,265,1.06741582996705,52.71317829457365,0.6474140442890443,0.5022252593215588,0.5093301435406699,68,61,326,61,34.17652988433838
10,MobileNetV2,1.1500475296607384,49.71098265895954,0.48339717470901883,0.4710113473364498,0.473720865686583,258,261,1296,261,1.0841103020836325,55.03875968992248,0.6513706100041663,0.5742957725913467,0.5524988006282736,71,58,329,58,34.031856060028076
11,MobileNetV2,1.1032197154485262,53.5645472061657,0.5264151887112933,0.5195008947230756,0.5214468655762394,278,241,1316,241,1.175229409161736,40.310077519379846,0.48143523143523137,0.3981277061333831,0.3912698363745999,52,77,310,77,33.77561593055725
12,MobileNetV2,1.2318322328420785,44.3159922928709,0.44263913429327534,0.4247750812688815,0.4310236438424059,230,289,1268,289,0.9852860710200142,53.48837209302325,0.5505433845092289,0.5222866632401956,0.49798882855894655,69,60,327,60,33.80157113075256
13,MobileNetV2,1.0606705408829908,51.252408477842,0.5173418785816019,0.5062819545790117,0.5101186353907738,266,253,1304,253,1.0782614315257353,51.93798449612403,0.6453081232492998,0.5065833021835966,0.5112395034684192,67,62,325,62,33.946900367736816
14,MobileNetV2,1.0940514509494488,49.90366088631985,0.47363339275103983,0.48106152538726643,0.4746502451005901,259,260,1297,260,1.0249876204658956,51.162790697674424,0.6892045454545455,0.5028081000996791,0.48451309643037294,66,63,324,63,34.41139841079712
15,MobileNetV2,1.0695129880538354,51.83044315992292,0.5079749103942652,0.5094251920485224,0.5066415569255268,269,250,1307,250,1.0285692775950712,50.3875968992248,0.6025535273978677,0.495365989938635,0.49928737928737926,65,64,323,64,36.04216241836548
16,MobileNetV2,1.033480165554927,51.637764932562625,0.5129655824052108,0.5051403427953373,0.5068642443831944,268,251,1306,251,1.0472228982869316,56.58914728682171,0.6258125744819898,0.5600608295953649,0.5618049403426761,73,56,331,56,33.766080141067505
17,MobileNetV2,1.026109333221729,52.79383429672448,0.5238315701068216,0.5248083572826802,0.5227877958748899,274,245,1312,245,0.9244268817060134,57.36434108527132,0.6251997747993172,0.5703928079151481,0.5886734327078109,74,55,332,55,33.82247829437256
18,MobileNetV2,1.0468831814252413,55.10597302504817,0.5379727527370164,0.543350077842654,0.5389818145057824,286,233,1324,233,0.9808119745815501,59.68992248062015,0.6443802521008404,0.615792575849609,0.6183815559585928,77,52,335,52,34.00335383415222
19,MobileNetV2,1.0531757964537694,54.91329479768786,0.5528687846516751,0.5374752433237878,0.5436390117882162,285,234,1323,234,0.8584200441837311,68.9922480620155,0.7508241758241758,0.6865822995514438,0.6860670277554071,89,40,347,40,34.236461877822876
20,MobileNetV2,0.9801035509659694,56.45472061657033,0.5757802372310086,0.5666299267557848,0.570525546273213,293,226,1331,226,0.9787979651899898,59.68992248062015,0.6485324257063387,0.5756045482509422,0.5712844357851198,77,52,335,52,34.01411294937134
21,MobileNetV2,0.9512692795350002,57.41811175337187,0.5595066279116547,0.5494381552082047,0.5524166512680753,298,221,1336,221,0.9306563699946684,63.565891472868216,0.665711304824208,0.6226705837460673,0.6187642010659774,82,47,340,47,33.64438486099243
22,MobileNetV2,1.004586068025002,55.8766859344894,0.5573496258198684,0.5619065871713416,0.5592162140296986,290,229,1328,229,0.9493102816974416,54.263565891472865,0.5845883534136547,0.5199080888078995,0.5007050235746623,70,59,328,59,35.45639777183533
23,MobileNetV2,0.9064156701931587,59.73025048169557,0.5887579174476436,0.5860320207920123,0.5848399566643443,310,209,1348,209,0.968583040377673,66.66666666666666,0.7202587991718425,0.6559421529919321,0.6671652421652422,86,43,344,43,34.42941689491272
24,MobileNetV2,0.9828769858066853,56.26204238921002,0.5614002966533791,0.5675096710020344,0.5622868870458749,292,227,1330,227,0.8895267949384802,65.89147286821705,0.6924507783882784,0.6652478934990499,0.6648729147561592,85,44,343,44,35.029072523117065
25,MobileNetV2,0.8287470978039961,65.1252408477842,0.6453905919305069,0.6499379323750033,0.6454932910219442,338,181,1376,181,0.8608678912415224,61.240310077519375,0.712348978704911,0.6026593114350683,0.5908369408369408,79,50,337,50,34.04766845703125
26,MobileNetV2,0.9174852472085219,62.23506743737958,0.6148357923393639,0.6153347614246449,0.6142601715512701,323,196,1361,196,0.8496519818025476,58.91472868217055,0.6231572948328268,0.5799314413761953,0.5584568107546048,76,53,334,53,34.430745124816895
27,MobileNetV2,0.8732792038183946,61.657032755298644,0.6146405956070494,0.6151299634323422,0.613518261753762,320,199,1358,199,0.8183879238717696,62.7906976744186,0.6721019386620055,0.6061848289100706,0.6024363080857892,81,48,339,48,33.472596883773804
28,MobileNetV2,0.9269254381840045,59.53757225433526,0.5911304704027803,0.5906040156412675,0.5907212805037594,309,210,1347,210,0.8818705117001253,56.58914728682171,0.5924718320728508,0.5429751989689436,0.5298539116274226,73,56,331,56,34.27051758766174
29,MobileNetV2,1.0203261182858394,58.76685934489403,0.5837035684819235,0.5843159688497882,0.5834949536588181,305,214,1343,214,1.0744702574961327,54.263565891472865,0.5233889751552795,0.5133476622122543,0.4777793320510579,70,59,328,59,33.41628360748291
30,MobileNetV2,0.9335608280622042,60.69364161849711,0.6074113778968492,0.6044062774239455,0.6052482258384115,315,204,1353,204,0.8414356743588167,63.565891472868216,0.656164865473376,0.6429889729931781,0.6424688247877257,82,47,340,47,33.4503231048584
31,MobileNetV2,0.8561934746228732,64.16184971098265,0.6410165268314657,0.6404756579640832,0.6401628728313342,333,186,1371,186,0.9226691372254315,65.11627906976744,0.7169684678159255,0.6400141731302371,0.6536751152073732,84,45,342,45,34.203601360321045
32,MobileNetV2,0.8402847702686603,64.54720616570327,0.6464106530123901,0.6268289633437842,0.6330163834969327,335,184,1373,184,0.8035300111069399,70.54263565891473,0.7233635929288104,0.7016672896614025,0.7059450901363961,91,38,349,38,34.64414143562317
33,MobileNetV2,0.8173049294031584,65.1252408477842,0.6540807538187984,0.6526053916799486,0.6523234773399039,338,181,1376,181,0.9316696524620056,55.03875968992248,0.526510989010989,0.5322978966140236,0.48209510415392764,71,58,329,58,34.072197914123535
34,MobileNetV2,0.7961558919686538,68.01541425818883,0.6814069499612162,0.6775388396523514,0.6792504270952547,353,166,1391,166,0.7510791157974916,73.64341085271317,0.7378663003663004,0.7449255131919135,0.7380382196419932,95,34,353,34,33.20732831954956
35,MobileNetV2,0.8527521518560556,67.05202312138728,0.6642442734898797,0.6541127519561344,0.6574102355871774,348,171,1386,171,0.9302380926468793,62.01550387596899,0.6898249738766979,0.6181470579073607,0.6253317841597852,80,49,338,49,34.04546785354614
36,MobileNetV2,0.8957179771019862,63.77649325626204,0.6309480090775502,0.6193346430734009,0.6234517091160855,331,188,1369,188,0.7612269222736359,68.9922480620155,0.7641893696581197,0.6694256085879824,0.6847906017397544,89,40,347,40,35.725531816482544
37,MobileNetV2,0.7968322020310622,67.63005780346822,0.676372982158894,0.6718193257307727,0.6729703615386917,351,168,1389,168,0.7099474388010362,70.54263565891473,0.7222691102001446,0.7130332932280472,0.7142457577980196,91,38,349,38,34.427220821380615
38,MobileNetV2,0.7894674413479291,66.47398843930635,0.6632299698922627,0.6579827040752484,0.659634827992178,345,174,1383,174,0.824175543644849,62.7906976744186,0.6185253456221198,0.6186656523533626,0.6013126990610272,81,48,339,48,34.81483435630798
39,MobileNetV2,0.8641473224529853,64.54720616570327,0.6478776995541918,0.6384219864968628,0.6416300917639232,335,184,1373,184,0.7092033458106658,74.4186046511628,0.7872536945812808,0.7373035619724013,0.732717003311969,96,33,354,33,34.37824511528015
40,MobileNetV2,0.6950622613613422,72.25433526011561,0.7206656146690343,0.7218907422821531,0.721098020663238,375,144,1413,144,0.7370148388778462,71.31782945736434,0.7770192284809976,0.6951180575024141,0.7060136772394973,92,37,350,37,33.385499000549316
41,MobileNetV2,0.7788612191493695,70.52023121387283,0.7068821744493125,0.6949041467933491,0.6989265451529603,366,153,1404,153,0.7712691960965886,66.66666666666666,0.6800306049626702,0.6644856983770987,0.6651369985457041,86,43,344,43,34.57803988456726
42,MobileNetV2,0.7688892231537745,67.63005780346822,0.6671078190815034,0.6656801374764761,0.6655616092608941,351,168,1389,168,0.7570873043116402,69.76744186046511,0.7127074345524071,0.6937489292277981,0.6867621843835376,90,39,348,39,34.44247102737427
43,MobileNetV2,0.8694700465752528,66.08863198458575,0.670914635391846,0.6497856219265404,0.6584089030481872,343,176,1381,176,0.8164309946929708,62.7906976744186,0.6534281034281034,0.6214569607980562,0.6006066449668223,81,48,339,48,34.85229730606079
44,MobileNetV2,0.7493205441878392,69.17148362235068,0.6963232777064613,0.6888513950139197,0.6910915061383944,359,160,1397,160,0.7871225598980399,66.66666666666666,0.6905502392344498,0.6622343998224465,0.6626141174484443,86,43,344,43,34.23529362678528
45,MobileNetV2,0.7676704723101396,71.48362235067437,0.7113593345524497,0.7046581796222582,0.7072184281236005,371,148,1409,148,0.6974734173101538,72.09302325581395,0.7393495297805642,0.7115089029841447,0.7131272104332449,93,36,351,36,33.80998921394348
46,MobileNetV2,0.7837529182434082,67.82273603082851,0.6808460177766708,0.6591663500702403,0.665034907748418,352,167,1390,167,0.7463854376007529,69.76744186046511,0.7161184305100339,0.7055948334267825,0.6943508277815882,90,39,348,39,33.84364080429077
47,MobileNetV2,0.7677113422980675,71.48362235067437,0.715653303376232,0.7046826563443561,0.7095033957872191,371,148,1409,148,0.6609770405818435,75.96899224806202,0.7688978091599361,0.7578015489206616,0.7609025814961372,98,31,356,31,33.60381460189819
48,MobileNetV2,0.693641264622028,73.02504816955684,0.7313590783309131,0.7128260078502217,0.7198196949792177,379,140,1417,140,0.7345260171329274,72.09302325581395,0.7463988638669101,0.7066286153163255,0.7107138564044442,93,36,351,36,34.474769830703735
49,MobileNetV2,0.6879066123412205,71.48362235067437,0.7326394670316094,0.7036810986693909,0.7156099729808756,371,148,1409,148,0.7507331283653483,78.29457364341084,0.8066186619575366,0.7796263199700961,0.7857782631810092,101,28,359,28,34.36315584182739
50,MobileNetV2,0.7078940127904598,70.90558766859345,0.7044748477903559,0.7096975591494243,0.7067560199464618,368,151,1406,151,0.7277356105692246,75.1937984496124,0.7764598210250384,0.7462873407469707,0.7553065826854465,97,32,355,32,33.77185559272766
1,ViT-B16,1.6568379558049715,42.77456647398844,0.4285157029059468,0.38954485757319496,0.3884021865624335,222,297,1260,297,0.9817792773246765,52.71317829457365,0.34368191721132896,0.45967741935483875,0.36997126436781613,68,61,326,61,317.589421749115
2,ViT-B16,1.0796071511048537,49.32562620423892,0.49692445362895465,0.47396641638329917,0.4803606976964641,256,263,1294,263,1.0185297832769507,51.93798449612403,0.33362800565770867,0.44804951237809454,0.3627000941619586,67,62,325,62,345.48401927948
3,ViT-B16,1.1060581198105446,47.591522157996145,0.4653549964269863,0.44814441185177845,0.4447912781728354,247,272,1285,272,1.0930522084236145,51.162790697674424,0.35141509433962265,0.43548387096774194,0.3572582649763858,66,63,324,63,330.2296679019928
4,ViT-B16,1.1158003632838909,46.628131021194605,0.4539478639829325,0.43935927988686535,0.4356392947336586,242,277,1280,277,0.954346190480625,52.71317829457365,0.34368191721132896,0.45386346586646664,0.3689655172413793,68,61,326,61,346.33321499824524
5,ViT-B16,1.037767635858976,47.398843930635834,0.4810235205591453,0.4578485302044374,0.46230386438397914,246,273,1284,273,0.9067038227530086,53.48837209302325,0.35436893203883496,0.45967741935483875,0.3753304494111992,69,60,327,60,358.8790793418884
6,ViT-B16,1.0328843272649324,49.32562620423892,0.4819942789930326,0.4638311371616545,0.4612669208672167,256,263,1294,263,1.0157384311451632,45.73643410852713,0.4082619339045288,0.40195316686314436,0.33659976048591245,59,70,317,70,382.7450611591339
7,ViT-B16,1.017836107657506,49.32562620423892,0.5000253390830016,0.4684768865315231,0.4655805977392119,256,263,1294,263,1.0993833296439226,53.48837209302325,0.35436893203883496,0.45967741935483875,0.3753304494111992,69,60,327,60,378.96441197395325
8,ViT-B16,1.0781382913772877,47.398843930635834,0.5009804894179894,0.47412974338288283,0.485544210897754,246,273,1284,273,0.8924826593960032,66.66666666666666,0.5268501546568909,0.5634980173614832,0.5398738667717776,86,43,344,43,372.8815519809723
9,ViT-B16,1.025647918536113,51.637764932562625,0.5299661586377891,0.49396041878233954,0.4995054190462076,268,251,1306,251,1.0305297550033121,51.162790697674424,0.3321428571428572,0.44223555888972244,0.3601991229109873,66,63,324,63,369.65709924697876
10,ViT-B16,1.0268427812136136,47.01348747591522,0.4389699764439806,0.4280805553884641,0.40939243390205954,244,275,1282,275,0.9306148711372825,53.48837209302325,0.4545918367346939,0.4599542742828564,0.39473684210526316,69,60,327,60,1274.04070353508
11,ViT-B16,1.0645015019636888,47.97687861271676,0.4796107054832435,0.4581945687801576,0.4578712731097239,249,270,1287,270,0.9342693160561955,59.68992248062015,0.5331439393939394,0.5118645732861787,0.4719693796826283,77,52,335,52,432.2435510158539
12,ViT-B16,1.0300499705167918,48.36223506743738,0.47198879551820727,0.45046581662320323,0.4375438053598331,251,268,1289,268,1.0421382223858553,52.71317829457365,0.34368191721132896,0.45386346586646664,0.3689655172413793,68,61,326,61,426.99937891960144
13,ViT-B16,0.9880926549434662,50.28901734104046,0.505762689691261,0.4741420717848554,0.4609425871881903,261,258,1299,258,1.101302073282354,53.48837209302325,0.35436893203883496,0.45967741935483875,0.3753304494111992,69,60,327,60,433.6308968067169
14,ViT-B16,1.0322538009056679,48.554913294797686,0.4791859070589343,0.4605457256625374,0.4584289785629809,252,267,1290,267,0.9776500182993272,51.93798449612403,0.3433257918552036,0.44579894973743434,0.3641258318209316,67,62,325,62,420.8843262195587
15,ViT-B16,1.0485904812812805,49.32562620423892,0.4715149307929949,0.4527393585338726,0.4365816227695264,256,263,1294,263,0.9540586401434505,51.162790697674424,0.34074074074074073,0.44223555888972244,0.36399807089462266,66,63,324,63,483.1470606327057
16,ViT-B16,1.0743069905501146,49.51830443159923,0.4833957003646627,0.4525206819926897,0.44345330255820425,257,262,1295,262,1.0300335884094238,41.86046511627907,0.3844054580896686,0.4641352645853771,0.3905172413793103,54,75,312,75,514.9497244358063
17,ViT-B16,1.0571096800840818,49.13294797687861,0.4274938047803901,0.44437103919494153,0.40968335436521086,255,264,1293,264,1.0119374008739697,50.3875968992248,0.45535714285714285,0.4265530668381381,0.41153892039718815,65,64,323,64,566.8747398853302
18,ViT-B16,1.0105217841955332,52.408477842003855,0.44089209368445864,0.46525519585676056,0.42646886323252076,272,247,1310,247,0.9782594161875108,56.58914728682171,0.5596938775510204,0.4834869431643626,0.4231056364315043,73,56,331,56,635.728616476059
19,ViT-B16,1.066864877480727,46.82080924855491,0.4311022991268124,0.43235229801884556,0.40783471932681165,243,276,1281,276,1.0442903392455156,54.263565891472865,0.5692857142857143,0.4573196870646233,0.41562480646038596,70,59,328,59,630.8420121669769
20,ViT-B16,1.069132581123939,48.554913294797686,0.41108434205712024,0.43470853251619707,0.40167517875417447,252,267,1290,267,1.0026518492137684,40.310077519379846,0.38797169811320753,0.3630550494766549,0.37252166560980765,52,77,310,77,689.6785705089569
21,ViT-B16,1.0022451033959021,51.05973025048169,0.4724631517003278,0.46037212843476183,0.4240553215185247,265,254,1303,254,0.9113726580844206,62.7906976744186,0.5282051282051282,0.5349819597756582,0.5050309597523219,81,48,339,48,22036.918483495712
22,ViT-B16,1.0066767674226027,52.98651252408478,0.5676507756560317,0.4870902848300208,0.4661190303947037,275,244,1313,244,1.018492372596965,50.3875968992248,0.3896048109965636,0.44983842114374745,0.3901002506265664,65,64,323,64,624.2119746208191
23,ViT-B16,0.9915376919966478,49.32562620423892,0.45864012209289085,0.4541633376148066,0.43755506627202,256,263,1294,263,0.9650045458008262,62.7906976744186,0.48817694875107664,0.5359866752402387,0.5094649778516057,81,48,339,48,674.3324191570282
24,ViT-B16,1.0204275053281051,51.252408477842,0.4068201216259469,0.4549855573994591,0.4056766102744165,266,253,1304,253,0.9465961736791274,58.139534883720934,0.5013108614232209,0.49812453113278315,0.4524851464671154,75,54,333,54,727.4892625808716
25,ViT-B16,1.0182990899452797,51.252408477842,0.5121057118499573,0.4717533016292008,0.44489772777900327,266,253,1304,253,0.9455579554333406,51.93798449612403,0.3423263629574309,0.44579894973743434,0.36313386205239123,67,62,325,62,693.0590622425079
26,ViT-B16,1.015573251247406,49.32562620423892,0.445630280182167,0.4600191722720941,0.4408924744604964,256,263,1294,263,0.8687371786902932,55.81395348837209,0.5558449074074074,0.4778114171399993,0.4237032787563053,72,57,330,57,673.550530910492
